district_id,district_name,county,enrollment,website_url,video_platform,video_url,archive_start_year,youtube_channel_id,notes,confidence,last_checked,video_status,latitude,longitude,coordinate_source
109911,WHITNEY ISD,HILL COUNTY,1454,https://www.whitneyisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2245,,,Crawler found: boardbook. Crawled 5 pages. Score: 85/100.,high,2026-04-21,auto_discovered,31.945682,-97.318772,nces_edge_2023_24
109912,AQUILLA ISD,HILL COUNTY,332,https://www.aquillaisd.net,website_archive,https://www.aquillaisd.net/board-of-trustees,,,Crawler found: website_archive. Crawled 4 pages. Score: 45/100.,low,2026-04-21,auto_discovered,31.855046295561,-97.219501137899,census_geocoder
109913,BLUM ISD,HILL COUNTY,334,https://www.blumisd.net,,,,,,,,pending,32.138294,-97.397324,nces_edge_2023_24
109914,PENELOPE ISD,HILL COUNTY,216,https://www.penelopeisd.org,website_archive,https://www.penelopeisd.org/apps/pages/index.jsp?uREC_ID=525572&type=d&pREC_ID=1006778,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,auto_discovered,31.861513,-96.930591,nces_edge_2023_24
110901,ANTON ISD,HOCKLEY COUNTY,175,https://www.antonisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2285\,,,"Crawler found: boardbook, facebook_live. Crawled 3 pages. Score: 85/100.",high,2026-04-21,auto_discovered,34.193346533112,-101.713223905526,census_geocoder
110902,LEVELLAND ISD,HOCKLEY COUNTY,2575,https://www.levellandisd.net,youtube,https://www.levellandisd.net/recorded-school-board-meetings,,,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 85/100.",high,2026-04-21,auto_discovered,33.582042077817,-102.375509548392,census_geocoder
110905,ROPES ISD,HOCKLEY COUNTY,622,https://www.ropesisd.us,boardbook,https://meetings.boardbook.org/Public/Organization/2792,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,33.413106246295,-102.152861060065,census_geocoder
110906,SMYER ISD,HOCKLEY COUNTY,431,https://www.smyer-isd.org,website_archive,https://www.smyer-isd.org/8420_1,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,auto_discovered,33.590209,-102.164633,nces_edge_2023_24
110907,SUNDOWN ISD,HOCKLEY COUNTY,552,https://www.sundownisd.com,youtube,https://www.youtube.com/channel/UCDJCKVmoATLGRjjzwpLnP9g,,channel/UCDJCKVmoATLGRjjzwpLnP9g,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,auto_discovered,33.459900,-102.485968,nces_edge_2023_24
110908,WHITHARRAL ISD,HOCKLEY COUNTY,229,https://www.whitharralisd.org,website_archive,https://www.whitharralisd.org/school-board-information,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,auto_discovered,33.738204,-102.326600,nces_edge_2023_24
111801,LAKE GRANBURY ACADEMY CHARTER SCHOOL,HOOD COUNTY,47,,,,,,,,,pending,32.447320353672,-97.801122658737,census_geocoder
111901,GRANBURY ISD,HOOD COUNTY,7962,https://www.granburyisd.org,youtube,https://www.youtube.com/channel/UCjoY-gxQ2O8pVNM-cHXHCzA,,@granburyisd,"Crawler found: boardbook, youtube. Crawled 6 pages. Score: 100/100.",high,2026-04-21,auto_discovered,32.443907490428,-97.795433362302,census_geocoder
111902,LIPAN ISD,HOOD COUNTY,478,https://www.lipan.net,,,,,,,,pending,32.519768651928,-98.046560803052,census_geocoder
111903,TOLAR ISD,HOOD COUNTY,884,https://www.tolarisd.org,website_archive,https://www.tolarisd.org/district-information/school-board/school-board-trustees,,,Crawler found: website_archive. Crawled 6 pages. Score: 45/100.,low,2026-04-21,auto_discovered,32.387012,-97.916515,nces_edge_2023_24
112901,SULPHUR SPRINGS ISD,HOPKINS COUNTY,4216,https://www.ssisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1046,,,Crawler found: boardbook. Crawled 3 pages. Score: 85/100.,high,2026-04-21,auto_discovered,33.138339439012,-95.60800892228,census_geocoder
112905,CUMBY COLLEGIATE ISD,HOPKINS COUNTY,463,https://www.cumbyisd.net,facebook_live,https://www.cumbyisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,33.134460195332,-95.845262190341,census_geocoder
112906,NORTH HOPKINS ISD,HOPKINS COUNTY,495,,,,,,,,,pending,33.268572222827,-95.623516761335,census_geocoder
112907,MILLER GROVE ISD,HOPKINS COUNTY,310,https://www.mgisd.net,,,,,,,,pending,33.021682172276,-95.802254502381,census_geocoder
112908,COMO-PICKTON CISD,HOPKINS COUNTY,770,https://www.cpisd.org,,,,,Cleared: yt_other:embed/yerkdcngob8 does not contain any token or acronym of 'COMO-PICKTON CISD',,,pending,33.035597,-95.429604,nces_edge_2023_24
112909,SALTILLO ISD,HOPKINS COUNTY,250,https://www.saltilloisd.net,website_archive,https://www.saltilloisd.net/339258_2,,,Crawler found: website_archive. Crawled 6 pages. Score: 45/100.,low,2026-04-21,auto_discovered,33.185096,-95.328843,nces_edge_2023_24
112910,SULPHUR BLUFF ISD,HOPKINS COUNTY,209,https://www.sulphurbluffisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1014,,,Crawler found: boardbook. Crawled 5 pages. Score: 85/100.,high,2026-04-21,auto_discovered,33.331039,-95.393381,nces_edge_2023_24
113901,CROCKETT ISD,HOUSTON COUNTY,1124,https://www.crockettisd.net,facebook_live,https://www.crockettisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,31.301347844229,-95.466339554251,census_geocoder
113902,GRAPELAND ISD,HOUSTON COUNTY,574,https://www.grapelandisd.net,website_archive,https://www.grapelandisd.net/apps/pages/index.jsp?uREC_ID=578564&type=d,,,Crawler found: website_archive. Crawled 7 pages. Score: 45/100.,low,2026-04-21,auto_discovered,31.492600,-95.482101,nces_edge_2023_24
113903,LOVELADY ISD,HOUSTON COUNTY,515,https://www.loveladyisd.net,website_archive,https://www.loveladyisd.net/,,,Crawler found: website_archive. Crawled 8 pages. Score: 35/100.,low,2026-04-21,auto_discovered,31.134802,-95.447770,nces_edge_2023_24
113905,LATEXO ISD,HOUSTON COUNTY,550,https://www.latexoisd.net,facebook_live,https://www.latexoisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,31.392854,-95.472727,nces_edge_2023_24
113906,KENNARD ISD,HOUSTON COUNTY,275,https://www.kennardisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1676\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,auto_discovered,31.360723,-95.180560,nces_edge_2023_24
114901,BIG SPRING ISD,HOWARD COUNTY,3376,https://www.bigspringisd.net,,,,,,,,pending,32.246098498375,-101.465154022865,census_geocoder
114902,COAHOMA ISD,HOWARD COUNTY,1084,https://www.coahomaisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/984\,,,"Crawler found: boardbook, facebook_live. Crawled 2 pages. Score: 85/100.",high,2026-04-21,auto_discovered,32.302840,-101.305630,nces_edge_2023_24
114904,FORSAN ISD,HOWARD COUNTY,695,https://www.forsan.org,,,,,,,,pending,32.111950,-101.368700,nces_edge_2023_24
115901,FT HANCOCK ISD,HUDSPETH COUNTY,390,,,,,,,,,pending,31.289486,-105.849072,nces_edge_2023_24
115902,SIERRA BLANCA ISD,HUDSPETH COUNTY,100,https://www.sierrablancaisd.net,website_archive,https://www.sierrablancaisd.net/administration/board-of-trustees,,,Crawler found: website_archive. Crawled 6 pages. Score: 45/100.,low,2026-04-21,auto_discovered,31.179497,-105.355919,nces_edge_2023_24
115903,DELL CITY ISD,HUDSPETH COUNTY,76,https://www.dellcityisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1300\,,,"Crawler found: boardbook, facebook_live. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,auto_discovered,31.942627,-105.200843,nces_edge_2023_24
116901,CADDO MILLS ISD,HUNT COUNTY,3073,https://www.caddomillsisd.org,youtube,https://www.caddomillsisd.org/live-feed,,,"Crawler found: boardbook, facebook_live, youtube. Crawled 4 pages. Score: 85/100.",high,2026-04-21,auto_discovered,33.078010,-96.228600,nces_edge_2023_24
116902,CELESTE ISD,HUNT COUNTY,489,https://www.celesteisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1411,,,Crawler found: boardbook. Crawled 6 pages. Score: 100/100.,high,2026-04-21,auto_discovered,33.29281620608,-96.198615341991,census_geocoder
116903,COMMERCE ISD,HUNT COUNTY,1542,https://www.commerceisd.org,youtube,https://www.youtube.com/c/CommerceISDOfficial,,@CommerceISDOfficial,"Crawler found: boardbook, youtube. Crawled 5 pages. Score: 100/100.",high,2026-04-21,auto_discovered,33.228095,-95.900400,nces_edge_2023_24
116905,GREENVILLE ISD,HUNT COUNTY,5583,https://www.greenvilleisd.com,youtube,https://www.youtube.com/@GreenvilleISD,,@GreenvilleISD,"Crawler found: facebook_live, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,auto_discovered,33.128163,-96.098727,nces_edge_2023_24
116906,LONE OAK ISD,HUNT COUNTY,1137,https://www.loneoakisd.net,youtube,https://www.youtube.com/c/LoneOakBuffaloAthletics,,@LoneOakBuffaloAthletics,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 100/100.",high,2026-04-21,auto_discovered,32.985134412978,-95.928982253408,census_geocoder
116908,QUINLAN ISD,HUNT COUNTY,2936,https://www.quinlanisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2079,,,Crawler found: boardbook. Crawled 2 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.909305376552,-96.139799315736,census_geocoder
116909,WOLFE CITY ISD,HUNT COUNTY,713,https://www.wcisd.org,website_archive,https://www.wcisd.org/school-board,,,Crawler found: website_archive. Crawled 5 pages. Score: 45/100.,low,2026-04-21,auto_discovered,33.366560564878,-96.074872661638,census_geocoder
116910,CAMPBELL ISD,HUNT COUNTY,269,https://www.campbellisd.org,website_archive,https://www.campbellisd.org/district-departments/school-board,,,Crawler found: website_archive. Crawled 4 pages. Score: 60/100.,medium,2026-04-21,auto_discovered,33.147546199674,-95.951797100553,census_geocoder
116915,BLAND ISD,HUNT COUNTY,777,https://www.blandisd.us,boardbook,https://meetings.boardbook.org/Public/Organization/2075,,,Crawler found: boardbook. Crawled 3 pages. Score: 85/100.,high,2026-04-21,auto_discovered,33.209816,-96.290791,nces_edge_2023_24
116916,BOLES ISD,HUNT COUNTY,543,https://www.bolesisd.com,website_archive,https://www.bolesisd.com/board-of-trustess-home,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,auto_discovered,32.947296047272,-96.099370510739,census_geocoder
117901,BORGER ISD,HUTCHINSON COUNTY,2325,https://www.borgerisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/904,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,35.675432077768,-101.388638351985,census_geocoder
117903,SANFORD-FRITCH ISD,HUTCHINSON COUNTY,745,,,,,,,,,pending,35.645491,-101.578470,nces_edge_2023_24
117904,PLEMONS-STINNETT-PHILLIPS CISD,HUTCHINSON COUNTY,565,,,,,,,,,pending,35.826307,-101.442580,nces_edge_2023_24
118902,IRION COUNTY ISD,IRION COUNTY,334,https://www.icisd.org,,,,,,,,pending,31.259826,-100.822635,nces_edge_2023_24
119901,BRYSON ISD,JACK COUNTY,267,https://www.brysonisd.net,website_archive,https://www.brysonisd.net/vnews/display.v/SEC/Front%20Page%7COnline%20Board%20Policy,,,Crawler found: website_archive. Crawled 4 pages. Score: 60/100.,medium,2026-04-21,auto_discovered,33.162991215484,-98.38302390579,census_geocoder
119902,JACKSBORO ISD,JACK COUNTY,1022,https://www.jacksboroisd.net,youtube,https://www.youtube.com/channel/UCVLXsPG47prUr8-faZBMZRw,,channel/UCVLXsPG47prUr8-faZBMZRw,"Crawler found: diligent, facebook_live, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,auto_discovered,33.218340537139,-98.169772481208,census_geocoder
119903,PERRIN-WHITT CISD,JACK COUNTY,324,https://www.pwisd.org,,,,,,,,pending,33.036301,-98.067851,nces_edge_2023_24
120901,EDNA ISD,JACKSON COUNTY,1531,https://www.ednaisd.org,youtube,https://www.youtube.com/@ednaisdyoutube6233,,@ednaisdyoutube6233,"Crawler found: boardbook, facebook_live, youtube. Crawled 3 pages. Score: 85/100.",high,2026-04-21,auto_discovered,29.000088608451,-96.652968502306,census_geocoder
120902,GANADO ISD,JACKSON COUNTY,712,https://www.ganadoisd.org,youtube,https://www.youtube.com/channel/UCFJyjmIFai5qfgvERaposFw,,channel/UCFJyjmIFai5qfgvERaposFw,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 85/100.",high,2026-04-21,auto_discovered,29.038074,-96.516299,nces_edge_2023_24
120905,INDUSTRIAL ISD,JACKSON COUNTY,1156,https://www.industrialisd.org,,,,,,,,pending,28.897626105847,-96.783906505596,census_geocoder
121902,BROOKELAND ISD,JASPER COUNTY,381,https://www.brookelandisd.net,,,,,,,,pending,,,
121903,BUNA ISD,JASPER COUNTY,1474,https://www.bunaisd.net,,,,,Cleared: website:player.vimeo.com does not match and is shared by 3 districts,,,pending,30.430567,-93.960485,nces_edge_2023_24
121904,JASPER ISD,JASPER COUNTY,2070,https://www.jasperisd.net,,,,,Cleared: website:vimeo.com does not match and is shared by 5 districts,,,pending,30.920534081832,-94.011284072345,census_geocoder
121905,KIRBYVILLE CISD,JASPER COUNTY,1439,https://www.kisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/920,,,Crawler found: boardbook. Crawled 2 pages. Score: 93/100.,high,2026-04-21,auto_discovered,30.660706760124,-93.892609211514,census_geocoder
121906,EVADALE ISD,JASPER COUNTY,428,https://www.evadale.org,,,,,,,,pending,30.347562,-94.078593,nces_edge_2023_24
122901,FT DAVIS ISD,JEFF DAVIS COUNTY,682,,,,,,,,,pending,30.587620,-103.898312,nces_edge_2023_24
122902,VALENTINE ISD,JEFF DAVIS COUNTY,32,https://www.valentineisd.com,website_archive,https://www.valentineisd.com/live-feed,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,auto_discovered,30.590161,-104.492340,nces_edge_2023_24
123905,NEDERLAND ISD,JEFFERSON COUNTY,5317,https://www.nederlandisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/932,,,Crawler found: boardbook. Crawled 4 pages. Score: 85/100.,high,2026-04-21,auto_discovered,29.971575360694,-93.993884792066,census_geocoder
123907,PORT ARTHUR ISD,JEFFERSON COUNTY,8041,https://www.paisd.org,website_archive,https://www.paisd.org/district/school-board/videos,,,Board Meeting Videos page on district website. Board meets 4th Thursday at 5:30pm. CitizenPortal.ai also covers meetings,high,2026-01-15,verified,29.926800,-93.948900,nces_edge_2023_24
123908,PORT NECHES-GROVES ISD,JEFFERSON COUNTY,5349,https://www.pngisd.org,youtube,https://www.youtube.com/@PNGISD,,@PNGISD,"Crawler found: boardbook, youtube. Crawled 7 pages. Score: 85/100.",high,2026-04-21,auto_discovered,29.975468956087,-93.953850056453,census_geocoder
123910,BEAUMONT ISD,JEFFERSON COUNTY,16336,https://www.beaumontisd.com,swagit,https://beaumonttx.new.swagit.com/,,,Directory scraper: swagit,high,2026-04-21,auto_discovered,30.089386256945,-94.137951378224,census_geocoder
123913,SABINE PASS ISD,JEFFERSON COUNTY,372,,,,,,,,,pending,29.730351,-93.897532,nces_edge_2023_24
123914,HAMSHIRE-FANNETT ISD,JEFFERSON COUNTY,2006,https://www.hfisd.net,youtube,https://www.youtube.com/channel/UCPTFY7wLIf774ItiI6neDCw,,channel/UCPTFY7wLIf774ItiI6neDCw,"Crawler found: boardbook, diligent, youtube. Crawled 8 pages. Score: 85/100.",high,2026-04-21,auto_discovered,29.923622190879,-94.249583931813,census_geocoder
124901,JIM HOGG COUNTY ISD,JIM HOGG COUNTY,967,https://www.jhcisd.net,,,,,,,,pending,27.314753066031,-98.680087443523,census_geocoder
125901,ALICE ISD,JIM WELLS COUNTY,4297,https://www.aliceisd.net,youtube,https://www.youtube.com/channel/UCLF52HWpx4r-UA3ORbTfT-A,,UCLF52HWpx4r-UA3ORbTfT-A,Found via YT API: channel 'Alice Linahan',medium,2026-04-17,verified,27.757005,-98.052642,nces_edge_2023_24
125902,BEN BOLT-PALITO BLANCO ISD,JIM WELLS COUNTY,444,,,,,,,,,pending,27.646553,-98.087996,nces_edge_2023_24
125903,ORANGE GROVE ISD,JIM WELLS COUNTY,1648,https://www.ogisd.org,,,,,,,,pending,27.954612,-97.942286,nces_edge_2023_24
125905,PREMONT ISD,JIM WELLS COUNTY,794,https://www.premontisd.net,youtube,https://www.youtube.com/@premontisd5389,,@premontisd5389,"Crawler found: boardbook, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,auto_discovered,27.356176,-98.130492,nces_edge_2023_24
125906,LA GLORIA ISD,JIM WELLS COUNTY,119,https://www.lagloriaisd.net,website_archive,https://www.lagloriaisd.net/schoolboard,,,Crawler found: website_archive. Crawled 1 pages. Score: 25/100.,low,2026-04-21,auto_discovered,27.289074813583,-98.12995988096,census_geocoder
126901,ALVARADO ISD,JOHNSON COUNTY,3788,https://www.alvaradoisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/724,,,Crawler found: boardbook. Crawled 8 pages. Score: 100/100.,high,2026-04-21,auto_discovered,32.406797,-97.221024,nces_edge_2023_24
126902,BURLESON ISD,JOHNSON COUNTY,12759,https://www.burlesonisd.net,website_archive,https://www.burlesonisd.net/our-district/board-of-trustees/board-meeting-video-archive,,,Board meeting video archive on district website. Live stream available. Uses BoardBook at meetings.boardbook.org/public/Organization/1384,high,2026-01-15,verified,32.525396752595,-97.343949094041,census_geocoder
126903,CLEBURNE ISD,JOHNSON COUNTY,6877,https://www.c-isd.com,none_found,https://meetings.boardbook.org/public/Organization/1684,,,BoardBook Premier for agendas. Board meets 3rd Monday monthly. No video archive found. City of Cleburne uses Swagit but not the ISD,low,2026-01-15,verified,32.34627359904,-97.412330353523,census_geocoder
126904,GRANDVIEW ISD,JOHNSON COUNTY,1373,https://www.grandview.net,,,,,,,,pending,32.262371,-97.177125,nces_edge_2023_24
126905,JOSHUA ISD,JOHNSON COUNTY,6026,https://www.joshuaisd.org,none_found,https://www.joshuaisd.org,,,No video archive found. Board meeting minutes available but no video platform identified,low,2026-01-15,verified,32.45370072146,-97.379501536682,census_geocoder
126906,KEENE ISD,JOHNSON COUNTY,1119,https://www.keeneisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1849,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.393863,-97.310429,nces_edge_2023_24
126907,RIO VISTA ISD,JOHNSON COUNTY,1032,https://www.rvisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/916,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.373184016122,-97.387563481548,census_geocoder
126908,VENUS ISD,JOHNSON COUNTY,2283,https://www.venusisd.net,youtube,https://www.youtube.com/channel/UCCbB-qlnrznIRG4URleUybw,,channel/UCCbB-qlnrznIRG4URleUybw,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,auto_discovered,32.42494936607,-97.105242054471,census_geocoder
126911,GODLEY ISD,JOHNSON COUNTY,3195,https://www.godleyisd.net,youtube,https://www.godleyisd.net/school-board/meeting-videos,,,Board meetings archived on YouTube channel and available on district website. Monthly meetings at 6pm on Mondays. Uses BoardBook at meetings.boardbook.org/public/Organization/2605,high,2026-01-15,verified,32.452128166723,-97.530502627439,census_geocoder
127901,ANSON ISD,JONES COUNTY,723,https://www.ansonschools.org,website_archive,https://www.ansonschools.org/,,,Crawler found: website_archive. Crawled 8 pages. Score: 35/100.,low,2026-04-21,auto_discovered,32.753690153405,-99.896730058657,census_geocoder
127903,HAMLIN COLLEGIATE ISD,JONES COUNTY,402,,,,,,,,,pending,32.880544,-100.133632,nces_edge_2023_24
127904,HAWLEY ISD,JONES COUNTY,773,https://www.hawley.org,,,,,,,,pending,32.610770,-99.818581,nces_edge_2023_24
127905,LUEDERS-AVOCA ISD,JONES COUNTY,88,https://www.laisd.com,,,,,,,,pending,32.798178,-99.625501,nces_edge_2023_24
127906,STAMFORD ISD,JONES COUNTY,586,https://www.stamfordisd.net,,,,,,,,pending,32.940494916572,-99.794385424237,census_geocoder
128901,KARNES CITY ISD,KARNES COUNTY,1021,https://www.karnescityisd.org,,,,,,,,pending,28.888231578375,-97.892923263621,census_geocoder
128902,KENEDY ISD,KARNES COUNTY,758,https://www.kenedyisd.com,youtube,https://www.youtube.com/channel/UC5VZUKGhsxnMBu3Zz39bAqw,,channel/UC5VZUKGhsxnMBu3Zz39bAqw,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,28.828496337027,-97.854210344213,census_geocoder
128903,RUNGE ISD,KARNES COUNTY,162,https://www.rungeisd.org,youtube,https://www.youtube.com/@RungeISD,,@RungeISD,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,28.888810,-97.711681,nces_edge_2023_24
128904,FALLS CITY ISD,KARNES COUNTY,442,,,,,,,,,pending,28.982678,-98.026253,nces_edge_2023_24
129901,CRANDALL ISD,KAUFMAN COUNTY,6922,https://www.crandallisd.com,,,,,,,,pending,32.621844305378,-96.458049994651,census_geocoder
129902,FORNEY ISD,KAUFMAN COUNTY,18565,https://www.forneyisd.net,youtube,https://www.youtube.com/@ForneyISDTX,,@ForneyISDTX,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,32.743787,-96.476571,nces_edge_2023_24
129903,KAUFMAN ISD,KAUFMAN COUNTY,4356,https://www.kaufmanisd.net,youtube,https://www.youtube.com/channel/UC2Mvg3kbG8U8BkwA7z3Hvzw,,UC2Mvg3kbG8U8BkwA7z3Hvzw,Found via YT API: channel 'Kaufman ISD',medium,2026-04-17,verified,32.583638376773,-96.312764739649,census_geocoder
129904,KEMP ISD,KAUFMAN COUNTY,1987,https://www.kempisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2338,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.437772127034,-96.228824970791,census_geocoder
129905,MABANK ISD,KAUFMAN COUNTY,4118,https://www.mabankisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1915,,,Crawler found: boardbook. Crawled 2 pages. Score: 50/100.,low,2026-04-21,auto_discovered,32.365670188225,-96.097778302471,census_geocoder
129906,TERRELL ISD,KAUFMAN COUNTY,5283,,swagit,https://terrelltx.new.swagit.com/,,,Directory scraper: swagit,high,2026-04-21,auto_discovered,32.743762240859,-96.275953378555,census_geocoder
129910,SCURRY-ROSSER ISD,KAUFMAN COUNTY,1032,https://www.srisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2332,,,Crawler found: boardbook. Crawled 3 pages. Score: 85/100.,high,2026-04-21,auto_discovered,32.49332613103,-96.404891861086,census_geocoder
130801,MEADOWLAND CHARTER DISTRICT,KENDALL COUNTY,45,,,,,,,,,pending,29.765432600534,-98.710051908346,census_geocoder
130901,BOERNE ISD,KENDALL COUNTY,11101,https://www.boerneisd.net,youtube,https://www.youtube.com/channel/UCwnMW5yblvsxCkUbOuMYF6g/videos?view_as=subscriber,,channel/UCwnMW5yblvsxCkUbOuMYF6g,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,29.795620895819,-98.735609899566,census_geocoder
130902,COMFORT ISD,KENDALL COUNTY,1072,https://www.comfortisd.org,,,,,,,,pending,29.970871682429,-98.915598476088,census_geocoder
131001,KENEDY COUNTY WIDE CSD,KENEDY COUNTY,126,,,,,,,,,pending,27.222222,-97.790065,nces_edge_2023_24
132902,JAYTON-GIRARD ISD,KENT COUNTY,169,https://www.jgisd.net,boardbook,https://www.jaytonjaybirds.com/live-feed,,,"Crawler found: boardbook, facebook_live. Crawled 3 pages. Score: 85/100.",high,2026-04-21,auto_discovered,33.252771,-100.582245,nces_edge_2023_24
133901,CENTER POINT ISD,KERR COUNTY,534,,,,,,,,,pending,29.941388,-99.033701,nces_edge_2023_24
133902,HUNT ISD,KERR COUNTY,196,https://www.huntisd.org,website_archive,https://www.huntisd.org/,,,Crawler found: website_archive. Crawled 8 pages. Score: 35/100.,low,2026-04-21,auto_discovered,30.070253,-99.338820,nces_edge_2023_24
133903,KERRVILLE ISD,KERR COUNTY,4600,https://www.kerrvilleisd.net,youtube,https://www.youtube.com/@kerrvilleisdtx,,@kerrvilleisdtx,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,auto_discovered,30.046575161087,-99.132364285454,census_geocoder
133904,INGRAM ISD,KERR COUNTY,1351,https://www.ingramisd.net,youtube,https://www.youtube.com/@ingramisdstreamingchannel6230,,@ingramisdstreamingchannel6230,"Crawler found: boardbook, diligent, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,auto_discovered,30.071662,-99.259057,nces_edge_2023_24
133905,DIVIDE ISD,KERR COUNTY,35,https://www.divideisd.org,,,,,,,,pending,30.117223883417,-99.61717393735,census_geocoder
134901,JUNCTION ISD,KIMBLE COUNTY,589,https://www.junctionisd.net,youtube,https://www.youtube.com/channel/UCFpyq545ideN7bnRLhyeTZg,,@jisdeagles5418,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 100/100.",high,2026-04-21,auto_discovered,30.488371112645,-99.778117352632,census_geocoder
135001,GUTHRIE CSD,KING COUNTY,93,,,,,,,,,pending,33.623594,-100.324269,nces_edge_2023_24
136901,BRACKETT ISD,KINNEY COUNTY,521,https://www.brackettisd.net,,,,,Cleared: yt_other:embed/qbsdrhuzibe does not contain any token or acronym of 'BRACKETT ISD',,,pending,29.316522,-100.413833,nces_edge_2023_24
137901,KINGSVILLE ISD,KLEBERG COUNTY,2534,https://www.kingsvilleisd.com,youtube,https://www.youtube.com/@kingsvilleisd7224/streams,,@kingsvilleisd7224,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 85/100.",high,2026-04-21,auto_discovered,27.518163,-97.872555,nces_edge_2023_24
137902,RICARDO ISD,KLEBERG COUNTY,659,https://www.ricardoisd.us,boardbook,https://meetings.boardbook.org/Public/Organization/1902,,,"Crawler found: boardbook, zoom. Crawled 5 pages. Score: 85/100.",high,2026-04-21,auto_discovered,27.421531656132,-97.853844012198,census_geocoder
137903,RIVIERA ISD,KLEBERG COUNTY,425,https://www.rivieraisd.us,facebook_live,https://www.rivieraisd.us/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,auto_discovered,27.297860,-97.810089,nces_edge_2023_24
137904,SANTA GERTRUDIS ISD,KLEBERG COUNTY,826,https://www.sgisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2189,,,Crawler found: boardbook. Crawled 8 pages. Score: 100/100.,high,2026-04-21,auto_discovered,27.523956,-97.894612,nces_edge_2023_24
138902,KNOX CITY-O'BRIEN CISD,KNOX COUNTY,195,,,,,,,,,pending,33.418167576165,-99.812986206772,census_geocoder
138903,MUNDAY CISD,KNOX COUNTY,421,https://www.munday.org,,,,,,,,pending,33.451363,-99.629492,nces_edge_2023_24
